token_ID,filename,ca,category,word,POS,rel,not
1287,I_brainiac_female,student,other,bright,ADJ,amod
1312,I_brainiac_female,parents,other,been,VERB,nsubj
1325,I_brainiac_female,parents,other,were,VERB,nsubj
1375,I_brainiac_female,person,other,smartest,ADJ,amod
1406,I_brainiac_female,classmates,other,seek,VERB,nsubj
1456,I_brainiac_female,man,men,was,VERB,nsubj
1492,I_brainiac_female,man,men,went,VERB,nsubj
1534,I_brainiac_female,man,men,went,VERB,nsubj
1554,I_brainiac_female,experts,other,top,ADJ,amod
1570,I_brainiac_female,man,men,was,VERB,nsubj
1580,I_brainiac_female,man,men,do,VERB,nsubj
1589,I_brainiac_female,man,men,put,VERB,nsubj
1596,I_brainiac_female,man,men,put,VERB,dobj
1606,I_brainiac_female,man,men,was,VERB,nsubj
1621,I_brainiac_female,man,men,had,VERB,nsubj
1636,I_brainiac_female,man,men,asked,VERB,nsubjpass
1651,I_brainiac_female,man,men,thought,VERB,nsubj
1666,I_brainiac_female,man,men,came,VERB,nsubj
1678,I_brainiac_female,everyone,other,was,VERB,nsubj
1692,I_brainiac_female,man,men,was,VERB,nsubj
1729,I_brainiac_female,man,men,looking,VERB,nsubj
1746,I_brainiac_female,man,men,test,VERB,dobj
1750,I_brainiac_female,intellect,other,true,ADJ,amod
1751,I_brainiac_female,intellect,other,brainiac,ADJ,amod
1757,I_brainiac_female,man,men,came,VERB,nsubj
1770,I_brainiac_female,man,men,stumped,VERB,dobj
1778,I_brainiac_female,man,men,figure,VERB,nsubj
1795,I_brainiac_female,man,men,tried,VERB,nsubj
1804,I_brainiac_female,man,men,consulted,VERB,nsubj
1812,I_brainiac_female,man,men,consulted,VERB,dobj
1837,I_brainiac_female,man,men,was,VERB,nsubj
1863,I_brainiac_female,man,men,had,VERB,nsubj
1896,I_brainiac_female,man,men,went,VERB,nsubj
1907,I_brainiac_female,man,men,get,VERB,dobj
1928,I_brainiac_female,man,men,driven,VERB,nsubjpass
1940,I_brainiac_female,man,men,achieve,VERB,dobj
1957,I_brainiac_female,man,men,inspired,VERB,nsubj
1980,I_brainiac_female,man,men,was,VERB,nsubj
1990,I_brainiac_female,man,men,solve,VERB,nsubj
2013,I_brainiac_female,man,men,was,VERB,nsubj
2035,I_brainiac_female,people,other,come,VERB,nsubj
2049,I_brainiac_female,people,other,knew,VERB,nsubj
2053,I_brainiac_female,man,men,be,VERB,nsubj
2067,I_brainiac_female,man,men,stumped,VERB,nsubjpass
2077,I_brainiac_female,man,men,had,VERB,nsubj
2086,I_brainiac_female,man,men,looking,VERB,nsubj
2100,I_brainiac_female,man,men,keep,VERB,dobj
2124,I_brainiac_female,man,men,expanding,VERB,dobj
2133,I_brainiac_female,man,men,know,VERB,nsubj
2145,I_brainiac_female,friends,other,count,VERB,nsubj
2162,I_brainiac_female,person,other,smartest,ADJ,amod
2181,I_brainiac_female,man,men,was,VERB,nsubj
2218,I_brainiac_female,man,men,was,VERB,nsubj
2229,I_brainiac_female,man,men,was,VERB,nsubj
2251,I_brainiac_female,man,men,worked,VERB,nsubj
2270,I_brainiac_female,people,other,respected,ADJ,amod
2277,I_brainiac_female,man,men,coming,VERB,nsubj
2302,I_brainiac_female,man,men,was,VERB,nsubj
2312,I_brainiac_female,man,men,solve,VERB,nsubj
2333,I_brainiac_female,man,men,was,VERB,nsubj
2343,I_brainiac_female,people,other,go,VERB,nsubj
2348,I_brainiac_female,people,other,needed,VERB,nsubj
2353,I_brainiac_female,man,men,was,VERB,nsubj
2363,I_brainiac_female,others,other,help,VERB,dobj
2379,I_brainiac_female,man,men,asked,VERB,nsubjpass
2394,I_brainiac_female,man,men,was,VERB,nsubj
2418,I_brainiac_female,man,men,was,VERB,nsubj
2428,I_brainiac_female,man,men,solve,VERB,nsubj
2449,I_brainiac_female,man,men,was,VERB,nsubj
2465,I_brainiac_female,man,men,had,VERB,nsubj
2476,I_brainiac_female,people,other,come,VERB,nsubj
2492,I_brainiac_female,man,men,had,VERB,nsubj
2504,I_brainiac_female,man,men,was,VERB,nsubj
2514,I_brainiac_female,people,other,solve,VERB,nsubj
2522,I_brainiac_female,man,men,was,VERB,nsubj
2533,I_brainiac_female,he,men,was,VERB,nsubj
2536,I_brainiac_female,boy,men,little,ADJ,amod
2544,I_brainiac_female,he,men,spend,VERB,nsubj
2555,I_brainiac_female,he,men,was,VERB,nsubj
2566,I_brainiac_female,he,men,'s,VERB,nsubj
2568,I_brainiac_female,parents,other,told,VERB,nsubj
2573,I_brainiac_female,he,men,'s,VERB,nsubj
2576,I_brainiac_female,he,men,was,VERB,nsubj
2583,I_brainiac_female,he,men,got,VERB,nsubj
2595,I_brainiac_female,he,men,went,VERB,nsubj
2607,I_brainiac_female,he,men,was,VERB,nsubj
2614,I_brainiac_female,boy,men,bright,ADJ,amod
2701,I_brainiac_female,man,men,was,VERB,nsubj
2711,I_brainiac_female,man,men,understand,VERB,nsubj
2725,I_brainiac_female,man,men,was,VERB,nsubj
2744,I_brainiac_female,people,other,came,VERB,nsubj
2759,I_brainiac_female,man,men,helped,VERB,nsubj
2766,I_brainiac_female,people,other,helped,VERB,dobj
2770,I_brainiac_female,man,men,was,VERB,nsubj
2777,I_brainiac_female,man,men,great,ADJ,amod
2781,I_brainiac_female,everyone,other,loved,VERB,nsubj
2784,I_brainiac_female,man,men,loved,VERB,dobj
2802,I_brainiac_female,man,men,was,VERB,nsubj
2820,I_brainiac_female,man,men,was,VERB,nsubj
2845,I_brainiac_female,man,men,turned,VERB,nsubj
2868,I_brainiac_female,man,men,was,VERB,nsubj
2881,I_brainiac_female,man,men,was,VERB,nsubj
2900,I_brainiac_female,man,men,was,VERB,nsubj
2926,I_brainiac_female,man,men,help,VERB,dobj
2935,I_brainiac_female,classmates,other,stuck,VERB,nsubjpass
2941,I_brainiac_female,man,men,went,VERB,nsubj
2951,I_brainiac_female,man,men,was,VERB,nsubj
2968,I_brainiac_female,man,men,only,ADJ,amod
2975,I_brainiac_female,man,men,was,VERB,nsubj
3001,I_brainiac_female,classmates,other,help,VERB,dobj
3004,I_brainiac_female,classmates,other,was,VERB,nsubj
3033,I_brainiac_female,parents,other,were,VERB,nsubj
3086,I_brainiac_female,man,men,working,VERB,nsubj
3103,I_brainiac_female,man,men,learning,VERB,nsubj
3114,I_brainiac_female,man,men,expanding,VERB,dobj
3123,I_brainiac_female,man,men,are,VERB,nsubj
3163,I_brainiac_female,man,men,brilliant,ADJ,amod
3189,I_brainiac_female,family,other,are,VERB,nsubj
3262,I_brainiac_female,man,men,was,VERB,nsubj
3272,I_brainiac_female,man,men,solve,VERB,nsubj
3295,I_brainiac_female,man,men,was,VERB,nsubj
3305,I_brainiac_female,people,other,went,VERB,nsubj
3309,I_brainiac_female,people,other,needed,VERB,nsubj
3318,I_brainiac_female,group,other,came,VERB,nsubj
3342,I_brainiac_female,group,other,said,VERB,nsubj
3348,I_brainiac_female,group,other,having,VERB,nsubj
3361,I_brainiac_female,group,other,working,VERB,nsubj
3400,I_brainiac_female,teacher,other,posed,VERB,nsubj
3405,I_brainiac_female,classmates,other,tease,VERB,nsubj
3452,I_brainiac_female,he,men,was,VERB,nsubj
3455,I_brainiac_female,boy,men,little,ADJ,amod
3467,I_brainiac_female,parents,other,used,VERB,nsubj
3507,I_brainiac_female,experts,other,leading,VERB,amod
3598,I_brainiac_female,researcher,other,respected,ADJ,amod
3610,I_brainiac_female,man,men,looking,VERB,nsubj
3626,I_brainiac_female,man,men,use,VERB,dobj
3655,I_brainiac_female,man,men,comes,VERB,nsubj
3680,I_brainiac_female,man,men,spends,VERB,nsubj
3695,I_brainiac_female,man,men,seem,VERB,nsubj
3711,I_brainiac_female,man,men,decides,VERB,nsubj
3761,I_brainiac_female,friends,other,rely,VERB,nsubj
3776,I_brainiac_female,man,men,looking,VERB,nsubj
3813,I_brainiac_female,man,men,is,VERB,nsubj
3830,I_brainiac_female,man,men,is,VERB,nsubj
3860,I_brainiac_female,man,men,was,VERB,nsubj
3870,I_brainiac_female,man,men,solve,VERB,nsubj
3894,I_brainiac_female,man,men,was,VERB,nsubj
3917,I_brainiac_female,man,men,come,VERB,nsubj
3947,I_brainiac_female,friends,other,having,VERB,nsubj
3952,I_brainiac_female,man,men,was,VERB,nsubj
3963,I_brainiac_female,friends,other,provide,VERB,dobj
4001,I_brainiac_female,man,men,seek,VERB,nsubj
4013,I_brainiac_female,man,men,seek,VERB,dobj
4028,I_brainiac_female,man,men,is,VERB,nsubj
4044,I_brainiac_female,man,men,are,VERB,nsubj
4072,I_brainiac_female,man,men,was,VERB,nsubj
4082,I_brainiac_female,man,men,figure,VERB,nsubj
4093,I_brainiac_female,man,men,was,VERB,nsubj
4111,I_brainiac_female,man,men,knew,VERB,nsubj
4124,I_brainiac_female,people,other,come,VERB,nsubj
4139,I_brainiac_female,man,men,was,VERB,nsubj
4162,I_brainiac_female,man,men,was,VERB,nsubj
4172,I_brainiac_female,man,men,figure,VERB,nsubj
4183,I_brainiac_female,man,men,was,VERB,nsubj
4202,I_brainiac_female,man,men,was,VERB,nsubj
4219,I_brainiac_female,people,other,come,VERB,nsubj
4235,I_brainiac_female,man,men,be,VERB,nsubj
4246,I_brainiac_female,people,other,help,VERB,dobj
4249,I_brainiac_female,man,men,learning,VERB,nsubj
4262,I_brainiac_female,man,men,was,VERB,nsubj
4269,I_brainiac_female,sherman,named,been,VERB,nsubj
4279,I_brainiac_female,sherman,named,was,VERB,nsubj
4300,I_brainiac_female,sherman,named,was,VERB,nsubj
4316,I_brainiac_female,sherman,named,was,VERB,nsubj
4336,I_brainiac_female,sherman,named,doing,VERB,nsubj
4345,I_brainiac_female,he,men,was,VERB,nsubj
4355,I_brainiac_female,people,other,told,VERB,nsubj
4358,I_brainiac_female,he,men,'s,VERB,nsubj
4360,I_brainiac_female,he,men,was,VERB,nsubj
4366,I_brainiac_female,he,men,feel,VERB,nsubj
4373,I_brainiac_female,he,men,felt,VERB,nsubj
4379,I_brainiac_female,he,men,was,VERB,nsubj
4384,I_brainiac_female,everyone,other,find,VERB,nsubj
4389,I_brainiac_female,he,men,was,VERB,nsubj
4398,I_brainiac_female,he,men,working,VERB,nsubj
4407,I_brainiac_female,he,men,figure,VERB,nsubj
4415,I_brainiac_female,he,men,felt,VERB,nsubj
4418,I_brainiac_female,he,men,going,VERB,nsubj
4431,I_brainiac_female,person,other,smartest,ADJ,amod
4462,I_brainiac_female,parents,other,were,VERB,nsubj
4473,I_brainiac_female,parents,other,told,VERB,nsubj
4476,I_brainiac_female,his,men,told,VERB,dobj
4511,I_brainiac_female,man,men,was,VERB,nsubj
4521,I_brainiac_female,man,men,found,VERB,nsubjpass
4546,I_brainiac_female,man,men,made,VERB,nsubj
4556,I_brainiac_female,man,men,made,VERB,dobj
4564,I_brainiac_female,outcast,other,social,ADJ,amod
4568,I_brainiac_female,man,men,seen,VERB,nsubjpass
4593,I_brainiac_female,man,men,decided,VERB,nsubj
4607,I_brainiac_female,man,men,decided,VERB,nsubj
4631,I_brainiac_female,man,men,was,VERB,nsubj
4639,I_brainiac_female,person,other,smartest,ADJ,amod
4657,I_brainiac_female,man,men,come,VERB,nsubj
4693,I_brainiac_female,man,men,was,VERB,nsubj
4702,I_brainiac_female,businessman,men,successful,ADJ,amod
4706,I_brainiac_female,man,men,started,VERB,nsubj
4713,I_brainiac_female,man,men,started,VERB,dobj
4738,I_brainiac_female,man,men,coming,VERB,nsubj
4759,I_brainiac_female,man,men,was,VERB,nsubj
4769,I_brainiac_female,man,men,answer,VERB,nsubj
4790,I_brainiac_female,man,men,was,VERB,nsubj
4832,I_brainiac_female,man,men,was,VERB,nsubj
4850,I_brainiac_female,man,men,was,VERB,nsubj
4871,I_brainiac_female,son,men,was,VERB,nsubj
4880,I_brainiac_female,son,men,was,VERB,nsubj
4887,I_brainiac_female,son,men,hand,VERB,nsubj
4903,I_brainiac_female,classmates,other,joke,VERB,nsubj
4908,I_brainiac_female,son,men,was,VERB,nsubj
4921,I_brainiac_female,son,men,used,VERB,nsubjpass
4927,I_brainiac_female,person,other,smartest,ADJ,amod
4939,I_brainiac_female,son,men,struggled,VERB,nsubj
4946,I_brainiac_female,son,men,was,VERB,nsubj
5012,I_brainiac_female,experts,other,leading,VERB,amod
5034,I_brainiac_female,man,men,sitting,VERB,nsubj
5056,I_brainiac_female,man,men,came,VERB,nsubj
5067,I_brainiac_female,man,men,understand,VERB,nsubj
5078,I_brainiac_female,man,men,decided,VERB,nsubj
5092,I_brainiac_female,man,men,find,VERB,nsubj
5113,I_brainiac_female,man,men,find,VERB,nsubj
5126,I_brainiac_female,man,men,tried,VERB,nsubj
5134,I_brainiac_female,man,men,asking,VERB,dobj
5144,I_brainiac_female,friends,other,know,VERB,nsubj
5153,I_brainiac_female,man,men,decided,VERB,nsubj
5162,I_brainiac_female,professor,other,ask,VERB,dobj
5175,I_brainiac_female,man,men,was,VERB,nsubj
5185,I_brainiac_female,man,men,solve,VERB,nsubj
5206,I_brainiac_female,man,men,was,VERB,nsubj
5225,I_brainiac_female,man,men,was,VERB,nsubj
5249,I_brainiac_female,man,men,was,VERB,nsubj
5260,I_brainiac_female,man,men,achieve,VERB,dobj
5267,I_brainiac_female,man,men,set,VERB,dobj
5277,I_brainiac_female,man,men,was,VERB,nsubj
5286,I_brainiac_female,person,other,kind,ADJ,amod
5316,I_brainiac_female,friends,other,come,VERB,nsubj
5342,I_brainiac_female,professional,other,successful,ADJ,amod
5381,I_brainiac_female,man,men,was,VERB,nsubj
5426,I_brainiac_female,man,men,coming,VERB,nsubj
5451,I_brainiac_female,man,men,respected,VERB,nsubj
5462,I_brainiac_female,man,men,respected,VERB,dobj
5518,I_brainiac_female,man,men,respected,VERB,dobj
5526,I_brainiac_female,he,men,was,VERB,nsubj
5530,I_brainiac_female,person,other,smartest,ADJ,amod
5539,I_brainiac_female,he,men,was,VERB,nsubj
5544,I_brainiac_female,he,men,'s,VERB,nsubj
5551,I_brainiac_female,they,other,needed,VERB,nsubj
5559,I_brainiac_female,he,men,aced,VERB,nsubj
5563,I_brainiac_female,he,men,took,VERB,nsubj
5577,I_brainiac_female,he,men,went,VERB,nsubj
5582,I_brainiac_female,he,men,'s,VERB,nsubj
5590,I_brainiac_female,researcher,other,leading,VERB,amod
5596,I_brainiac_female,he,men,was,VERB,nsubj
5697,I_brainiac_female,man,men,was,VERB,nsubj
5707,I_brainiac_female,man,men,solve,VERB,nsubj
5728,I_brainiac_female,man,men,was,VERB,nsubj
5750,I_brainiac_female,people,other,came,VERB,nsubj
5763,I_brainiac_female,people,other,knew,VERB,nsubj
5766,I_brainiac_female,man,men,have,VERB,nsubj
5880,I_brainiac_female,parents,other,were,VERB,nsubj
5911,I_brainiac_female,girls,women,were,VERB,nsubj
5937,I_brainiac_female,he,men,seems,VERB,nsubj
5941,I_brainiac_female,man,men,other,ADJ,amod
5949,I_brainiac_female,you,other,notice,VERB,nsubj
5953,I_brainiac_female,he,men,'s,VERB,nsubj
5967,I_brainiac_female,he,men,processing,VERB,nsubj
5978,I_brainiac_female,others,other,see,VERB,nsubj
5983,I_brainiac_female,he,men,'s,VERB,nsubj
5989,I_brainiac_female,he,men,'s,VERB,nsubj
6000,I_brainiac_female,he,men,was,VERB,nsubj
6021,I_brainiac_female,person,other,smartest,ADJ,amod
6037,I_brainiac_female,classmates,other,make,VERB,nsubj
6070,I_brainiac_female,them,other,show,VERB,dobj
6095,I_brainiac_female,man,men,was,VERB,nsubj
6105,I_brainiac_female,man,men,do,VERB,nsubj
6114,I_brainiac_female,man,men,put,VERB,nsubj
6121,I_brainiac_female,man,men,put,VERB,dobj
6131,I_brainiac_female,man,men,went,VERB,nsubj
6148,I_brainiac_female,man,men,was,VERB,nsubj
6164,I_brainiac_female,people,other,ask,VERB,nsubj
6169,I_brainiac_female,man,men,ask,VERB,dobj
6178,I_brainiac_female,man,men,was,VERB,nsubj
6203,I_brainiac_female,man,men,felt,VERB,nsubj
6222,I_brainiac_female,man,men,was,VERB,nsubj
6232,I_brainiac_female,man,men,figure,VERB,nsubj
6258,I_brainiac_female,man,men,expanding,VERB,dobj
6269,I_brainiac_female,man,men,came,VERB,nsubj
6281,I_brainiac_female,man,men,solve,VERB,nsubj
6291,I_brainiac_female,man,men,figure,VERB,nsubj
6304,I_brainiac_female,man,men,figure,VERB,nsubj
6317,I_brainiac_female,man,men,asked,VERB,nsubj
6365,I_brainiac_female,parents,other,were,VERB,nsubj
6376,I_brainiac_female,peers,other,teased,VERB,nsubj
6421,I_brainiac_female,boy,men,young,ADJ,amod
6424,I_brainiac_female,he,men,was,VERB,nsubj
6433,I_brainiac_female,he,men,was,VERB,nsubj
6440,I_brainiac_female,he,men,hand,VERB,nsubj
6456,I_brainiac_female,classmates,other,roll,VERB,nsubj
6468,I_brainiac_female,he,men,was,VERB,nsubj
6478,I_brainiac_female,he,men,care,VERB,nsubj
6483,I_brainiac_female,he,men,loved,VERB,nsubj
6487,I_brainiac_female,he,men,loved,VERB,nsubj
6498,I_brainiac_female,he,men,was,VERB,nsubj
6511,I_brainiac_female,man,men,was,VERB,nsubj
6521,I_brainiac_female,man,men,solve,VERB,nsubj
6544,I_brainiac_female,man,men,was,VERB,nsubj
6554,I_brainiac_female,people,other,went,VERB,nsubj
6558,I_brainiac_female,people,other,needed,VERB,nsubj
6564,I_brainiac_female,people,other,were,VERB,nsubj
6571,I_brainiac_female,man,men,come,VERB,nsubj
6599,I_brainiac_female,man,men,was,VERB,nsubj
6609,I_brainiac_female,man,men,solve,VERB,nsubj
6630,I_brainiac_female,man,men,had,VERB,nsubj
6642,I_brainiac_female,people,other,come,VERB,nsubj
6664,I_brainiac_female,people,other,help,VERB,dobj
6668,I_brainiac_female,man,men,stumped,VERB,nsubjpass
6685,I_brainiac_female,person,other,social,ADJ,amod
6755,I_brainiac_female,friends,other,have,VERB,dobj
6762,I_brainiac_female,man,men,looking,VERB,nsubj
6775,I_brainiac_female,man,men,seeking,VERB,nsubj
6793,I_brainiac_female,man,men,is,VERB,nsubj
6812,I_brainiac_female,man,men,led,VERB,nsubj
6824,I_brainiac_female,man,men,led,VERB,dobj
6837,I_brainiac_female,man,men,respected,VERB,nsubjpass
6878,I_brainiac_female,he,men,was,VERB,nsubj
6888,I_brainiac_female,he,men,loved,VERB,nsubj
6899,I_brainiac_female,he,men,was,VERB,nsubj
6912,I_brainiac_female,he,men,loved,VERB,nsubj
6923,I_brainiac_female,parents,other,were,VERB,nsubj
6931,I_brainiac_female,he,men,knew,VERB,nsubj
6934,I_brainiac_female,he,men,destined,VERB,nsubjpass
6943,I_brainiac_female,he,men,predicted,VERB,nsubj
6949,I_brainiac_female,he,men,become,VERB,nsubj
6975,I_brainiac_female,man,men,keep,VERB,dobj
6985,I_brainiac_female,man,men,learning,VERB,nsubj
6996,I_brainiac_female,man,men,expanding,VERB,dobj
7041,I_brainiac_female,man,men,challenge,VERB,dobj
7049,I_brainiac_female,man,men,know,VERB,nsubj
7061,I_brainiac_female,man,men,is,VERB,nsubj
7088,I_brainiac_female,man,men,was,VERB,nsubj
7098,I_brainiac_female,man,men,solve,VERB,nsubj
7119,I_brainiac_female,man,men,was,VERB,nsubj
7144,I_brainiac_female,man,men,achieve,VERB,dobj
7165,I_brainiac_female,man,men,felt,VERB,nsubj
7176,I_brainiac_female,man,men,help,VERB,nsubj
7212,I_brainiac_female,man,men,think,VERB,nsubj
7220,I_brainiac_female,anyone,other,think,VERB,dobj
7223,I_brainiac_female,man,men,was,VERB,nsubj
7233,I_brainiac_female,man,men,solve,VERB,nsubj
7249,I_brainiac_female,man,men,come,VERB,nsubj
7284,I_brainiac_female,man,men,met,VERB,nsubj
7291,I_brainiac_female,woman,women,met,VERB,dobj
7298,I_brainiac_female,they,other,began,VERB,nsubj
7313,I_brainiac_female,man,men,challenged,VERB,nsubj
7335,I_brainiac_female,man,men,was,VERB,nsubj
7345,I_brainiac_female,man,men,solve,VERB,nsubj
7368,I_brainiac_female,man,men,was,VERB,nsubj
7378,I_brainiac_female,people,other,come,VERB,nsubj
7383,I_brainiac_female,people,other,needed,VERB,nsubj
7391,I_brainiac_female,man,men,loved,VERB,nsubj
7400,I_brainiac_female,man,men,making,VERB,nsubj
7410,I_brainiac_female,people,other,help,VERB,dobj
7431,I_brainiac_female,woman,women,came,VERB,nsubj
7445,I_brainiac_female,man,men,was,VERB,nsubj
7455,I_brainiac_female,man,men,solve,VERB,nsubj
7476,I_brainiac_female,man,men,was,VERB,nsubj
7486,I_brainiac_female,people,other,went,VERB,nsubj
7490,I_brainiac_female,people,other,needed,VERB,nsubj
7497,I_brainiac_female,man,men,made,VERB,nsubj
7506,I_brainiac_female,man,men,was,VERB,nsubj
7573,I_brainiac_female,he,men,reading,VERB,nsubj
7583,I_brainiac_female,he,men,was,VERB,nsubj
7587,I_brainiac_female,he,men,graduated,VERB,nsubj
7595,I_brainiac_female,he,men,enrolled,VERB,nsubj
7611,I_brainiac_female,man,men,was,VERB,nsubj
7617,I_brainiac_female,man,men,was,VERB,nsubj
7630,I_brainiac_female,man,men,was,VERB,nsubj
7641,I_brainiac_female,man,men,was,VERB,nsubj
7656,I_brainiac_female,man,men,was,VERB,nsubj
7667,I_brainiac_female,man,men,invited,VERB,nsubjpass
7676,I_brainiac_female,man,men,asked,VERB,nsubjpass
7685,I_brainiac_female,man,men,was,VERB,nsubj
7708,I_brainiac_female,everyone,other,went,VERB,nsubj
7712,I_brainiac_female,everyone,other,needed,VERB,nsubj
7730,I_brainiac_female,genius,other,true,ADJ,amod
7786,I_brainiac_female,man,men,was,VERB,nsubj
7815,I_brainiac_female,man,men,was,VERB,nsubj
7834,I_brainiac_female,people,other,say,VERB,nsubj
7840,I_brainiac_female,man,men,was,VERB,nsubj
7873,I_brainiac_female,man,men,felt,VERB,nsubj
7892,I_brainiac_female,man,men,was,VERB,nsubj
7902,I_brainiac_female,man,men,solve,VERB,nsubj
7923,I_brainiac_female,man,men,was,VERB,nsubj
7959,I_brainiac_female,man,men,was,VERB,nsubj
7980,I_brainiac_female,man,men,is,VERB,nsubj
7990,I_brainiac_female,man,men,is,VERB,nsubj
8004,I_brainiac_female,man,men,recall,VERB,nsubj
8018,I_brainiac_female,man,men,heard,VERB,nsubj
8027,I_brainiac_female,man,men,is,VERB,nsubj
8037,I_brainiac_female,man,men,amazes,VERB,nsubj
8042,I_brainiac_female,everyone,other,amazes,VERB,dobj
8054,I_brainiac_female,man,men,is,VERB,nsubj
8071,I_brainiac_female,man,men,come,VERB,nsubj
8092,I_brainiac_female,friends,other,was,VERB,nsubj
8108,I_brainiac_female,man,men,was,VERB,nsubj
8118,I_brainiac_female,man,men,solve,VERB,nsubj
8139,I_brainiac_female,man,men,was,VERB,nsubj
8149,I_brainiac_female,people,other,went,VERB,nsubj
8153,I_brainiac_female,people,other,needed,VERB,nsubj
8159,I_brainiac_female,people,other,were,VERB,nsubj
8166,I_brainiac_female,man,men,come,VERB,nsubj
8182,I_brainiac_female,man,men,was,VERB,nsubj
8197,I_brainiac_female,man,men,was,VERB,nsubj
8204,I_brainiac_female,genius,other,true,ADJ,amod
8209,I_brainiac_female,man,men,looking,VERB,nsubj
8226,I_brainiac_female,man,men,seeking,VERB,nsubj
8247,I_brainiac_female,life,other,personal,ADJ,amod
8262,I_brainiac_female,man,men,looking,VERB,nsubj
8276,I_brainiac_female,man,men,improve,VERB,dobj
8292,I_brainiac_female,man,men,helped,VERB,nsubj
8304,I_brainiac_female,man,men,helped,VERB,dobj
8336,I_brainiac_female,man,men,was,VERB,nsubj
8346,I_brainiac_female,man,men,do,VERB,nsubj
8355,I_brainiac_female,man,men,put,VERB,nsubj
